,,Ladder score,Social support,,,,,,,,,,,,,,,,,,,,,,
,,x,y,,,xy,x2,y2,,(x - x?),(y - y? ),(x - x?)(y - y? ),(x - x?)2,(y - y? )2,,,,,,,,,,,
,1.00925,,0.16575,0.027473063,0.56404,0.318141122,-0.066016568,,-0.127855357,0.016346992,-0.16575,0.027473063,,,,,,,,,,,,,
,1.00787,,-0.25687,0.065982197,-0.42262,0.178607664,-0.042576203,,-0.129235357,0.016701778,0.25687,0.065982197,,,,,,,,,,,,,
,0.99729,,0.13871,0.019240464,0.39558,0.156483536,-0.035630438,,-0.139815357,0.019548334,-0.13871,0.019240464,,,,,,,,,,,,,
,0.99039,,-0.11439,0.013085072,-0.2531,0.06405961,-0.015867037,,-0.146715357,0.021525396,0.11439,0.013085072,,,,,,,,,,,,,
,0.98763,,0.08737,0.007633517,0.20176,0.040707098,-0.009994254,,-0.149475357,0.022342882,-0.08737,0.007633517,,,,,,,,,,,,,
,0.98602,,-0.13002,0.0169052,-0.21739,0.047258412,-0.011359847,,-0.151085357,0.022826785,0.13002,0.0169052,,,,,,,,,,,,,
,0.98579,,0.32921,0.108379224,0.45923,0.210892193,-0.042803884,,-0.151315357,0.022896337,-0.32921,0.108379224,,,,,,,,,,,,,
,0.97636,,0.23564,0.05552621,-0.09357,0.008755345,0.077575044,,-0.160745357,0.02583907,-0.23564,0.05552621,,,,,,,,,,,,,
,0.96785,,-0.49685,0.246859923,-0.73249,0.5365416,-0.117077734,,-0.169255357,0.028647376,0.49685,0.246859923,,,,,,,,,,,,,
,0.93611,,-0.33611,0.112969932,0.16074,0.025837348,0.166996254,,-0.200995357,0.040399134,0.33611,0.112969932,,,,,,,,,,,,,
,0.91288,,-0.23588,0.055639374,0.10023,0.010046053,0.079281627,,-0.224225357,0.050277011,0.23588,0.055639374,,,,,,,,,,,,,
,0.91104,,-0.22604,0.051094082,0.00984,9.68E-05,0.053318315,,-0.226065357,0.051105546,0.22604,0.051094082,,,,,,,,,,,,,
,0.90115,,-0.19615,0.038474823,0.02989,0.000893412,0.044337746,,-0.235955357,0.055674931,0.19615,0.038474823,,,,,,,,,,,,,
,0.89655,,-0.21255,0.045177503,-0.0164,0.00026896,0.041691683,,-0.240555357,0.05786688,0.21255,0.045177503,,,,,,,,,,,,,
,0.89333,,-0.08833,0.007802189,0.12422,0.015430608,0.018774542,,-0.243775357,0.059426425,0.08833,0.007802189,,,,,,,,,,,,,
,0.8931,,0.0019,3.61E-06,0.09023,0.008141453,-0.000167827,,-0.244005357,0.059538614,-0.0019,3.61E-06,,,,,,,,,,,,,
,0.88206,,0.07294,0.005320244,0.07104,0.005046682,0.000138586,,-0.255045357,0.065048134,-0.07294,0.005320244,,,,,,,,,,,,,
,0.87171,,-0.74371,0.553104564,-0.81665,0.666917223,-0.054246207,,-0.265395357,0.070434696,0.74371,0.553104564,,,,,,,,,,,,,
,0.87056,,0.28044,0.078646594,1.02415,1.048883223,-0.208566032,,-0.266545357,0.071046427,-0.28044,0.078646594,,,,,,,,,,,,,
,0.86642,,0.12158,0.014781696,-0.15886,0.0252365,0.034095895,,-0.270685357,0.073270563,-0.12158,0.014781696,,,,,,,,,,,,,
,0.86343,,0.15557,0.024202025,0.03399,0.00115532,0.018914201,,-0.273675357,0.074898201,-0.15557,0.024202025,,,,,,,,,,,,,
,0.85147,,-0.10447,0.010913981,-0.26004,0.067620802,-0.016252398,,-0.285635357,0.081587557,0.10447,0.010913981,,,,,,,,,,,,,
,0.84687,,-0.17387,0.030230777,-0.0694,0.00481636,0.018164199,,-0.290235357,0.084236563,0.17387,0.030230777,,,,,,,,,,,,,
,0.83836,,-0.15036,0.02260813,0.02351,0.00055272,0.026143093,,-0.298745357,0.089248788,0.15036,0.02260813,,,,,,,,,,,,,
,0.83744,,-0.01444,0.000208514,0.13592,0.018474246,0.002171198,,-0.299665357,0.089799326,0.01444,0.000208514,,,,,,,,,,,,,
,0.83422,,-0.24822,0.061613168,-0.23378,0.054653088,0.003584297,,-0.302885357,0.09173954,0.24822,0.061613168,,,,,,,,,,,,,
,0.82778,,0.15522,0.024093248,0.40344,0.162763834,-0.038528708,,-0.309325357,0.095682177,-0.15522,0.024093248,,,,,,,,,,,,,
,0.79742,,-0.14442,0.020857136,-0.29964,0.08978413,-0.022416872,,-0.339685357,0.115386142,0.14442,0.020857136,,,,,,,,,,,,,
,0.77971,,0.21629,0.046781364,0.36071,0.130111704,-0.031236602,,-0.357395357,0.127731441,-0.21629,0.046781364,,,,,,,,,,,,,
,0.76154,,0.41746,0.174272852,0.20117,0.040469369,0.090292423,,-0.375565357,0.141049337,-0.41746,0.174272852,,,,,,,,,,,,,
,0.75878,,-0.50978,0.259875648,-0.92724,0.859774018,-0.212812759,,-0.378325357,0.143130076,0.50978,0.259875648,,,,,,,,,,,,,
,0.75303,,0.16197,0.026234281,0.67175,0.451248063,-0.082569067,,-0.384075357,0.14751388,-0.16197,0.026234281,,,,,,,,,,,,,
,0.73463,,-0.02863,0.000819677,-0.1906,0.03632836,-0.004637201,,-0.402475357,0.161986413,0.02863,0.000819677,,,,,,,,,,,,,
,0.68518,,-0.35718,0.127577552,-0.32855,0.107945103,0.010226063,,-0.451925357,0.204236528,0.35718,0.127577552,,,,,,,,,,,,,
,0.68403,,0.59697,0.356373181,0.95415,0.910402223,-0.213225745,,-0.453075357,0.205277279,-0.59697,0.356373181,,,,,,,,,,,,,
,0.67046,,0.13854,0.019193332,-0.45843,0.210158065,0.082704224,,-0.466645357,0.217757889,-0.13854,0.019193332,,,,,,,,,,,,,
,0.67046,,0.25454,0.064790612,0.116,0.013456,0.035263972,,-0.466645357,0.217757889,-0.25454,0.064790612,,,,,,,,,,,,,
,0.65183,,-0.24183,0.058481749,-0.49637,0.246383177,-0.061555408,,-0.485275357,0.235492172,0.24183,0.058481749,,,,,,,,,,,,,
,0.64309,,0.32591,0.106217328,0.56774,0.322328708,-0.078814815,,-0.494015357,0.244051173,-0.32591,0.106217328,,,,,,,,,,,,,
,0.63343,,0.21657,0.046902565,-0.10934,0.011955236,0.070582329,,-0.503675357,0.253688865,-0.21657,0.046902565,,,,,,,,,,,,,
,0.62285,,0.04215,0.001776623,-0.17442,0.030422336,0.009128426,,-0.514255357,0.264458572,-0.04215,0.001776623,,,,,,,,,,,,,
,0.61135,,-0.04535,0.002056623,-0.0875,0.00765625,-0.001911503,,-0.525755357,0.276418696,0.04535,0.002056623,,,,,,,,,,,,,
,0.59778,,0.25322,0.064120368,0.29857,0.089144045,-0.011483527,,-0.539325357,0.290871841,-0.25322,0.064120368,,,,,,,,,,,,,
,0.48761,,0.08939,0.007990572,-0.16383,0.026840269,0.022635336,,-0.649495357,0.421844219,-0.08939,0.007990572,,,,,,,,,,,,,
,0.26083,,-0.26083,0.068032289,-0.35022,0.122654048,-0.023315594,,-0.876275357,0.767858502,0.26083,0.068032289,,,,,,,,,,,,,
TOTAL: ,,159.19475,-0.38875,5.223139012,-0.1874,9.849054306,0.261899732,,8.02E-14,10.2601051,0.38875,5.223139012,,,,,,,,,,,,,
,Y? = ,1.137105357,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Inferencia estadística,,,,,,,,,,,,,,,,,,
2,,a) EMC,,s2 =,0.037848833,,3,,a) intervalos de confianza,,,,,,,,,4,,Coeficiente de determinación,,,,,
,,b) Esperanza,,,,,,,B0 =,-0.135,,,,,,,,,,r2 =,0.662,,,,
,,,B0,B1,,,,,B1 =,0.229562,,,,,,,,,,,,,,,
,,E[,-0.135,-0.135,],,,, ? =,0.05,,,,,,,,,,Coeficiente de correlación,,,,,
,,var(,0.006,0,),,,,,S(B1),"t0.975, 138",,[,0.202,0.257,],,,,p? = ,0.813542002,"?[-1, 1]",,,
,,s(,0.079,0.014,),,,,Dado,0.014,1.984,,.-->,se tomó N=100 en las tablas,,,,,,,,,,,
,,,,,,,,,b) Prueba de hipótesis,,,,,,,,,,,,,,,,
,,,,,,,,,B1 =,0.229562,,,,,,,,5,,Durbin-Watson,,,,,
,,,,,,,,,S(B1 ) =,0.014,,,,,,,,,,d = ,1.885658085,,,,
,,,,,,,,,,t ,vs,ttablas,,,,,,,, ? =,0.05,k =,1,n =,140
,,,,,,,,,,16.433,>,1.984,,,,,,,,dtablas =,1.65,1.69,,,
,,,,,,,,,Si hay relación líneal entre las variables x y y,,,,,,,,,,,Se tomó N =100 en las tablas,,,,,
,,,,,,,,,c) Análisis de varianza,,,,,,,,,,,No hay autocorrelación (variables son ruido blanco),,,,,
,,,,,,,,,,,0.037848833,=,0.037848833,,"0.95, 1, 138",,,,,,,,,,
,,,,,,,,,Fuente de varianza,,g.l.,SC,SCM,F,Ftablas,,,"Por lo tanto, el modelo es bueno.",,,,,,,
,,,,,,,,,Regresión,,1,10.26,10.26,271.0811449,4.67,,,,,,,,,,
,,,,,,,,,Error,,138,5.223,0.037848833,>,,,,"Por lo tanto, respondiendo la pregunta inicial:",,,,,,,
,,,,,,,,,Total,,139,15.443,,,,,,Los promedios de apoyo social si tienen un efecto en los puntajes de felicidad para cada país.,,,,,,,
,,,,,,,,,Hay presencia de relación líneal entre las variables x y y,,,,,,,,,,,,,,,,
